 Num spins       Tempreature         MC cycles       Mean energy      Mean abs mag          Mean mag        Energy var      Mean abs var          Heat cap          Mag susc        Acc states
        20         2.4000000              7700        -1.2297117        0.44213766       0.050175325         8.0346577         21.572416         1.3949058         8.9885068            835934
        20         2.4000000              7800        -1.2298436        0.44292436       0.051239744         8.0336825         21.461492         1.3947365         8.9422884            846652
        20         2.4000000              7900        -1.2302456        0.44414873       0.049387975         8.0021025         21.357241         1.3892539         8.8988502            857168
        20         2.4000000              8000        -1.2312275        0.44666313       0.049883125         8.0288473         21.352595         1.3938971         8.8969145            866910
        20         2.4000000              8100        -1.2317198        0.44863704       0.049866667         8.0285997         21.287180         1.3938541         8.8696585            877174
        20         2.4000000              8200        -1.2320195        0.44814695       0.050207927         7.9830808         21.183747         1.3859515         8.8265613            887890
        20         2.4000000              8300        -1.2313542        0.44512289       0.049037349         7.9452616         21.355326         1.3793857         8.8980527            899501
        20         2.4000000              8400        -1.2304333        0.44339464       0.048364881         7.9130677         21.268468         1.3737965         8.8618616            911379
        20         2.4000000              8500        -1.2293365        0.44171471       0.045973529         7.9466568         21.298225         1.3796279         8.8742605            923746
        20         2.4000000              8600        -1.2279488        0.43925640       0.043530814         7.9830985         21.425478         1.3859546         8.9272824            936497
        20         2.4000000              8700        -1.2273632        0.43883218       0.043394253         7.9647592         21.294165         1.3827707         8.8725687            948227
        20         2.4000000              8800        -1.2284614        0.44088182       0.043975000         7.9861894         21.278630         1.3864912         8.8660958            957762
        20         2.4000000              8900        -1.2305539        0.44419831       0.043023034         8.1532031         21.485052         1.4154867         8.9521050            965788
        20         2.4000000              9000        -1.2308111        0.44531389       0.041663889         8.1303857         21.367326         1.4115253         8.9030526            976325
        20         2.4000000              9100        -1.2318286        0.44665110       0.039160989         8.1748208         21.424166         1.4192397         8.9267357            985862
        20         2.4000000              9200        -1.2313891        0.44686522       0.037500000         8.1267499         21.362178         1.4108941         8.9009075            997395
        20         2.4000000              9300        -1.2316409        0.44701237       0.036168280         8.1149660         21.331865         1.4088483         8.8882771           1007828
        20         2.4000000              9400        -1.2306021        0.44460798       0.033760106         8.1017103         21.403486         1.4065469         8.9181193           1020096
        20         2.4000000              9500        -1.2300137        0.44268105       0.030825263         8.0754483         21.463828         1.4019876         8.9432616           1031900
        20         2.4000000              9600        -1.2300250        0.44228021       0.027235417         8.0784331         21.626214         1.4025057         9.0109225           1042741
        20         2.4000000              9700        -1.2299206        0.44168454       0.024284536         8.0669047         21.681634         1.4005043         9.0340142           1053816
        20         2.4000000              9800        -1.2300408        0.44114643       0.020067857         8.0379259         21.640892         1.3954732         9.0170382           1064730
        20         2.4000000              9900        -1.2288394        0.43866970       0.018075758         8.0484511         21.714737         1.3973005         9.0478069           1077364
        20         2.4000000             10000        -1.2276120        0.43548500       0.017906000         8.0622710         21.932902         1.3996998         9.1387091           1089945
        20         2.4000000             10100        -1.2279020        0.43564455       0.013257426         8.0589482         21.888513         1.3991230         9.1202138           1100463
        20         2.4000000             10200        -1.2285559        0.43616275      0.0083382353         8.0560482         21.878532         1.3986195         9.1160549           1110454
        20         2.4000000             10300        -1.2278233        0.43516068      0.0050247573         8.0570485         21.775028         1.3987931         9.0729281           1122551
        20         2.4000000             10400        -1.2275019        0.43491587      0.0010370192         8.0497115         21.713979         1.3975194         9.0474912           1133954
        20         2.4000000             10500        -1.2277362        0.43626238     -0.0044614286         8.0135805         21.651607         1.3912466         9.0215030           1144535
        20         2.4000000             10600        -1.2279792        0.43667028     -0.0088561321         7.9881100         21.659559         1.3868247         9.0248161           1155067
        20         2.4000000             10700        -1.2276411        0.43551963      -0.010031776         7.9673294         21.641036         1.3832169         9.0170983           1166434
        20         2.4000000             10800        -1.2277694        0.43627963     -0.0092842593         7.9527765         21.542319         1.3806904         8.9759663           1177297
        20         2.4000000             10900        -1.2283963        0.43755780     -0.0076752294         7.9635878         21.569001         1.3825673         8.9870839           1187114
        20         2.4000000             11000        -1.2289118        0.43812045     -0.0051559091         7.9925554         21.620257         1.3875964         9.0084404           1197077
        20         2.4000000             11100        -1.2286901        0.43782027     -0.0015058559         7.9534182         21.541812         1.3808018         8.9757551           1208287
        20         2.4000000             11200        -1.2284429        0.43668616      0.0012325893         7.9215087         21.504483         1.3752619         8.9602014           1219581
        20         2.4000000             11300        -1.2283566        0.43617876      0.0045787611         7.8805020         21.443235         1.3681427         8.9346814           1230696
        20         2.4000000             11400        -1.2284167        0.43618421      0.0083543860         7.9104253         21.534572         1.3733377         8.9727385           1241394
        20         2.4000000             11500        -1.2285991        0.43717478       0.013065217         7.9264672         21.527771         1.3761228         8.9699045           1252036
        20         2.4000000             11600        -1.2294931        0.43916552       0.018712069         7.9463593         21.553954         1.3795763         8.9808143           1261238
        20         2.4000000             11700        -1.2301145        0.44091838       0.024058547         7.9885486         21.596052         1.3869008         8.9983548           1270960
        20         2.4000000             11800        -1.2303500        0.44196229       0.028635169         7.9923883         21.551700         1.3875674         8.9798748           1281217
        20         2.4000000             11900        -1.2298958        0.44154622       0.030276471         7.9827183         21.507813         1.3858886         8.9615889           1292991
        20         2.4000000             12000        -1.2307292        0.44333500       0.030266667         7.9873240         21.503673         1.3866882         8.9598637           1302515
        20         2.4000000             12100        -1.2307950        0.44300909       0.031549587         7.9582001         21.494641         1.3816320         8.9561004           1313048
        20         2.4000000             12200        -1.2300525        0.44094303       0.031396311         7.9527005         21.569580         1.3806772         8.9873248           1325262
        20         2.4000000             12300        -1.2295829        0.43923496       0.029452033         7.9365125         21.603584         1.3778668         9.0014932           1337071
        20         2.4000000             12400        -1.2286750        0.43716452       0.029178226         7.9318300         21.666857         1.3770538         9.0278569           1349827
        20         2.4000000             12500        -1.2276560        0.43535920       0.027656000         7.9756775         21.749721         1.3846662         9.0623838           1362673
        20         2.4000000             12600        -1.2281127        0.43673810       0.022602381         7.9925562         21.728192         1.3875966         9.0534132           1372677
        20         2.4000000             12700        -1.2284827        0.43687638       0.018847244         7.9952838         21.671631         1.3880701         9.0298463           1382883
        20         2.4000000             12800        -1.2279156        0.43606953       0.016093750         7.9884059         21.582789         1.3868760         8.9928289           1394868
        20         2.4000000             12900        -1.2271124        0.43423798       0.014939535         7.9968477         21.626010         1.3883416         9.0108373           1407283
        20         2.4000000             13000        -1.2269662        0.43441538       0.014050769         7.9906198         21.592685         1.3872604         8.9969520           1418419
        20         2.4000000             13100        -1.2265557        0.43308817       0.012586641         7.9690563         21.643623         1.3835167         9.0181761           1430150
        20         2.4000000             13200        -1.2267667        0.43371061       0.012028030         7.9422909         21.550062         1.3788700         8.9791926           1440451
        20         2.4000000             13300        -1.2267722        0.43387368       0.010574436         7.9199257         21.506533         1.3749871         8.9610555           1451210
        20         2.4000000             13400        -1.2267231        0.43348694      0.0087563433         7.9195228         21.533722         1.3749171         8.9723843           1462251
        20         2.4000000             13500        -1.2269563        0.43363333      0.0059985185         7.9362677         21.578243         1.3778243         8.9909344           1472796
        20         2.4000000             13600        -1.2269699        0.43343640      0.0029628676         7.9059243         21.470370         1.3725563         8.9459874           1483748
        20         2.4000000             13700        -1.2268161        0.43373358    -0.00051970803         7.8876998         21.383115         1.3693923         8.9096311           1494881
        20         2.4000000             13800        -1.2264036        0.43313080     -0.0030307971         7.9015540         21.375829         1.3717976         8.9065955           1506704
        20         2.4000000             13900        -1.2259331        0.43139353     -0.0039446043         7.8739050         21.453901         1.3669974         8.9391254           1518634
        20         2.4000000             14000        -1.2255757        0.43011714     -0.0052842857         7.8462617         21.472686         1.3621982         8.9469525           1530434
        20         2.4000000             14100        -1.2260113        0.43123440     -0.0061769504         7.8565015         21.527951         1.3639760         8.9699798           1540420
        20         2.4000000             14200        -1.2274380        0.43344296     -0.0057394366         7.9616956         21.673381         1.3822388         9.0305754           1548206
        20         2.4000000             14300        -1.2279832        0.43457378     -0.0061101399         7.9617744         21.621770         1.3822525         9.0090708           1558012
        20         2.4000000             14400        -1.2276965        0.43461736     -0.0060118056         7.9493248         21.504941         1.3800911         8.9603923           1569447
        20         2.4000000             14500        -1.2273924        0.43421897     -0.0051934483         7.9452499         21.472623         1.3793837         8.9469262           1580962
        20         2.4000000             14600        -1.2268103        0.43281815     -0.0054866438         7.9366508         21.494099         1.3778908         8.9558747           1593271
        20         2.4000000             14700        -1.2262367        0.43173810     -0.0052938776         7.9279623         21.452066         1.3763824         8.9383610           1605400
        20         2.4000000             14800        -1.2254838        0.43002365     -0.0046087838         7.9374307         21.500205         1.3780262         8.9584188           1617844
        20         2.4000000             14900        -1.2250376        0.42890705     -0.0039312081         7.9442759         21.467468         1.3792146         8.9447783           1629762
        20         2.4000000             15000        -1.2249880        0.42901767     -0.0024150000         7.9410079         21.492949         1.3786472         8.9553956           1640782
        20         2.4000000             15100        -1.2250563        0.42894768     -0.0022894040         7.9072544         21.399642         1.3727872         8.9165174           1651381
        20         2.4000000             15200        -1.2243033        0.42797138     -0.0038648026         7.9247743         21.359003         1.3758289         8.8995847           1664038
        20         2.4000000             15300        -1.2238242        0.42810882     -0.0044754902         7.9360614         21.333069         1.3777884         8.8887789           1676068
        20         2.4000000             15400        -1.2238974        0.42862240     -0.0040340909         7.9151760         21.241805         1.3741625         8.8507522           1686944
        20         2.4000000             15500        -1.2236129        0.42839806     -0.0063277419         7.9030988         21.196063         1.3720658         8.8316927           1698539
        20         2.4000000             15600        -1.2239603        0.42938782      -0.010023077         7.9017214         21.168583         1.3718266         8.8202431           1708833
        20         2.4000000             15700        -1.2240019        0.42944236      -0.012748726         7.8884143         21.077902         1.3695164         8.7824591           1719960
        20         2.4000000             15800        -1.2238614        0.42889968      -0.014558544         7.8729852         21.029782         1.3668377         8.7624092           1731161
        20         2.4000000             15900        -1.2244755        0.43008553      -0.014007547         7.8902371         21.040764         1.3698328         8.7669852           1740607
        20         2.4000000             16000        -1.2255837        0.43177813      -0.014031875         7.9524037         21.112002         1.3806256         8.7966673           1749133
        20         2.4000000             16100        -1.2256286        0.43212267      -0.013698447         7.9232482         21.013942         1.3755639         8.7558093           1759937
        20         2.4000000             16200        -1.2256722        0.43226667      -0.014248148         7.8903723         20.925726         1.3698563         8.7190527           1770763
        20         2.4000000             16300        -1.2261583        0.43280399      -0.015685583         7.9054683         20.982507         1.3724771         8.7427113           1780472
        20         2.4000000             16400        -1.2261390        0.43295854      -0.016782317         7.9168567         20.975899         1.3744543         8.7399578           1791497
        20         2.4000000             16500        -1.2263642        0.43291909      -0.018930606         7.9421477         21.055534         1.3788451         8.7731392           1801811
        20         2.4000000             16600        -1.2262331        0.43323524      -0.021740663         7.9208665         20.968273         1.3751504         8.7367804           1812993
        20         2.4000000             16700        -1.2266802        0.43422036      -0.025189820         7.9180923         20.951456         1.3746688         8.7297734           1822856
        20         2.4000000             16800        -1.2267738        0.43482798      -0.028232143         7.9208319         20.913026         1.3751444         8.7137609           1833531
        20         2.4000000             16900        -1.2263355        0.43350325      -0.029202071         7.9088889         20.969940         1.3730710         8.7374750           1845502
        20         2.4000000             17000        -1.2258812        0.43237412      -0.028767647         7.9088424         20.974127         1.3730629         8.7392194           1857529
        20         2.4000000             17100        -1.2259515        0.43265292      -0.027847661         7.8878648         20.907446         1.3694210         8.7114359           1868284
        20         2.4000000             17200        -1.2262517        0.43256221      -0.026151163         7.9131453         20.969626         1.3738100         8.7373443           1878650
