 Num spins       Tempreature         MC cycles       Mean energy      Mean abs mag          Mean mag        Energy var      Mean abs var          Heat cap          Mag susc        Acc states
        20         1.0000000              7200        -1.9971542        0.99927778        0.99927778       0.022477160      0.0014830247       0.022477160      0.0014830247              2135
        20         1.0000000              7300        -1.9971767        0.99928356        0.99928356       0.022307509      0.0014713988       0.022307509      0.0014713988              2152
        20         1.0000000              7400        -1.9971932        0.99928784        0.99928784       0.022173171      0.0014619949       0.022173171      0.0014619949              2182
        20         1.0000000              7500        -1.9971853        0.99928600        0.99928600       0.022265727      0.0014667483       0.022265727      0.0014667483              2208
        20         1.0000000              7600        -1.9971803        0.99928421        0.99928421       0.022330160      0.0014740055       0.022330160      0.0014740055              2248
        20         1.0000000              7700        -1.9971857        0.99928571        0.99928571       0.022302048      0.0014712430       0.022302048      0.0014712430              2270
        20         1.0000000              7800        -1.9971769        0.99928269        0.99928269       0.022360813      0.0014800853       0.022360813      0.0014800853              2295
        20         1.0000000              7900        -1.9971848        0.99928481        0.99928481       0.022277984      0.0014738824       0.022277984      0.0014738824              2322
        20         1.0000000              8000        -1.9971750        0.99928250        0.99928250       0.022377750      0.0014790775       0.022377750      0.0014790775              2352
        20         1.0000000              8100        -1.9971877        0.99928519        0.99928519       0.022298013      0.0014770974       0.022298013      0.0014770974              2376
        20         1.0000000              8200        -1.9971817        0.99928354        0.99928354       0.022388744      0.0014836965       0.022388744      0.0014836965              2401
        20         1.0000000              8300        -1.9971880        0.99928494        0.99928494       0.022408038      0.0014858370       0.022408038      0.0014858370              2430
        20         1.0000000              8400        -1.9972000        0.99928810        0.99928810       0.022302095      0.0014782290       0.022302095      0.0014782290              2458
        20         1.0000000              8500        -1.9972118        0.99929118        0.99929118       0.022198533      0.0014707924       0.022198533      0.0014707924              2476
        20         1.0000000              8600        -1.9972279        0.99929535        0.99929535       0.022070386      0.0014618518       0.022070386      0.0014618518              2498
        20         1.0000000              8700        -1.9972276        0.99929540        0.99929540       0.022038132      0.0014588881       0.022038132      0.0014588881              2527
        20         1.0000000              8800        -1.9971818        0.99928352        0.99928352       0.022368595      0.0014821641       0.022368595      0.0014821641              2567
        20         1.0000000              8900        -1.9971865        0.99928483        0.99928483       0.022307882      0.0014774361       0.022307882      0.0014774361              2589
        20         1.0000000              9000        -1.9972000        0.99928833        0.99928833       0.022197333      0.0014696344       0.022197333      0.0014696344              2612
        20         1.0000000              9100        -1.9972088        0.99929066        0.99929066       0.022149595      0.0014657673       0.022149595      0.0014657673              2652
        20         1.0000000              9200        -1.9971739        0.99928152        0.99928152       0.022466163      0.0014891678       0.022466163      0.0014891678              2694
        20         1.0000000              9300        -1.9971828        0.99928387        0.99928387       0.022416742      0.0014851863       0.022416742      0.0014851863              2717
        20         1.0000000              9400        -1.9971564        0.99927713        0.99927713       0.022582558      0.0014963014       0.022582558      0.0014963014              2761
        20         1.0000000              9500        -1.9971653        0.99927947        0.99927947       0.022533075      0.0014923367       0.022533075      0.0014923367              2791
        20         1.0000000              9600        -1.9971719        0.99928125        0.99928125       0.022496517      0.0014891927       0.022496517      0.0014891927              2824
        20         1.0000000              9700        -1.9971649        0.99927938        0.99927938       0.022813859      0.0015098093       0.022813859      0.0015098093              2862
        20         1.0000000              9800        -1.9971316        0.99927092        0.99927092       0.023113069      0.0015292127       0.023113069      0.0015292127              2900
        20         1.0000000              9900        -1.9971263        0.99926970        0.99926970       0.023141098      0.0015300973       0.023141098      0.0015300973              2932
        20         1.0000000             10000        -1.9971220        0.99926850        0.99926850       0.023174846      0.0015329631       0.023174846      0.0015329631              2966
        20         1.0000000             10100        -1.9971366        0.99927228        0.99927228       0.023088770      0.0015267817       0.023088770      0.0015267817              2980
        20         1.0000000             10200        -1.9971343        0.99927108        0.99927108       0.023134745      0.0015335478       0.023134745      0.0015335478              3008
        20         1.0000000             10300        -1.9971029        0.99926214        0.99926214       0.023555375      0.0015744557       0.023555375      0.0015744557              3050
        20         1.0000000             10400        -1.9971058        0.99926298        0.99926298       0.023533987      0.0015721441       0.023533987      0.0015721441              3071
        20         1.0000000             10500        -1.9971057        0.99926286        0.99926286       0.023555911      0.0015750291       0.023555911      0.0015750291              3116
        20         1.0000000             10600        -1.9971085        0.99926368        0.99926368       0.023534915      0.0015727553       0.023534915      0.0015727553              3140
        20         1.0000000             10700        -1.9970888        0.99925794        0.99925794       0.023738903      0.0015928252       0.023738903      0.0015928252              3189
        20         1.0000000             10800        -1.9970926        0.99925880        0.99925880       0.023692867      0.0015904320       0.023692867      0.0015904320              3232
        20         1.0000000             10900        -1.9971046        0.99926193        0.99926193       0.023589753      0.0015830165       0.023589753      0.0015830165              3252
        20         1.0000000             11000        -1.9971073        0.99926273        0.99926273       0.023540124      0.0015789352       0.023540124      0.0015789352              3278
        20         1.0000000             11100        -1.9971036        0.99926171        0.99926171       0.023638950      0.0015864767       0.023638950      0.0015864767              3316
        20         1.0000000             11200        -1.9970991        0.99926071        0.99926071       0.023630357      0.0015849541       0.023630357      0.0015849541              3351
        20         1.0000000             11300        -1.9970796        0.99925575        0.99925575       0.023859410      0.0015996770       0.023859410      0.0015996770              3396
        20         1.0000000             11400        -1.9970842        0.99925702        0.99925702       0.023855409      0.0015984891       0.023855409      0.0015984891              3433
        20         1.0000000             11500        -1.9970870        0.99925783        0.99925783       0.023833497      0.0015961929       0.023833497      0.0015961929              3462
        20         1.0000000             11600        -1.9971000        0.99926121        0.99926121       0.023725655      0.0015885705       0.023725655      0.0015885705              3480
        20         1.0000000             11700        -1.9970940        0.99925983        0.99925983       0.023781080      0.0015911152       0.023781080      0.0015911152              3514
        20         1.0000000             11800        -1.9971068        0.99926314        0.99926314       0.023702558      0.0015853547       0.023702558      0.0015853547              3536
        20         1.0000000             11900        -1.9971050        0.99926261        0.99926261       0.023730040      0.0015883818       0.023730040      0.0015883818              3570
        20         1.0000000             12000        -1.9971100        0.99926375        0.99926375       0.023745827      0.0015906744       0.023745827      0.0015906744              3588
        20         1.0000000             12100        -1.9971116        0.99926405        0.99926405       0.023714029      0.0015891359       0.023714029      0.0015891359              3612
        20         1.0000000             12200        -1.9970926        0.99925943        0.99925943       0.023789355      0.0015929153       0.023789355      0.0015929153              3652
        20         1.0000000             12300        -1.9971081        0.99926341        0.99926341       0.023669469      0.0015846028       0.023669469      0.0015846028              3660
